,Ene/2018,Feb/2018,Mar/2018,Abr/2018,May/2018,Jun/2018,Jul/2018,Ago/2018,Sep/2018,Oct/2018,Nov/2018,Dic/2018,Ene/2019,Feb/2019,Mar/2019,Abr/2019,May/2019,Jun/2019,Jul/2019,Ago/2019,Sep/2019,Oct/2019,Nov/2019,Dic/2019,Ene/2020,Feb/2020,Mar/2020,Abr/2020,May/2020,Jun/2020,Jul/2020,Ago/2020,Sep/2020,Oct/2020,Nov/2020,Dic/2020,Ene/2021,Feb/2021,Mar/2021,Abr/2021,May/2021,Jun/2021,Jul/2021,Ago/2021,Sep/2021,Oct/2021,Nov/2021,Dic/2021,Ene/2022,Feb/2022,Mar/2022,Abr/2022,May/2022,Jun/2022,Jul/2022,Ago/2022,Sep/2022,Oct/2022,Nov/2022,Dic/2022,Ene/2023,Feb/2023,Mar/2023,Abr/2023,May/2023,Jun/2023,Jul/2023,Ago/2023,Sep/2023,Oct/2023,Nov/2023,Dic/2023,Ene/2024,Feb/2024,Mar/2024,Abr/2024,May/2024,Jun/2024,Jul/2024,Ago/2024,Sep/2024,Oct/2024,Nov/2024,Dic/2024,Ene/2025,Feb/2025,Mar/2025,Abr/2025,May/2025,Jun/2025,Jul/2025
Producción,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                Gas natural (MMpcd),2381.986450951136,2328.235354952232,2284.454513953121,2243.11199795397,2195.515158954955,2274.022667953339,2001.2770949589337,1909.3241959608265,1816.9056689627212,1926.8406459604753,1776.37466296355,1654.58903296606,1701.3251609650888,1694.1525009652503,1643.8993559662742,1584.538333967486,1686.9564499653864,1719.7279999647265,1575.989675967671,1609.5880629669853,1601.1996649671544,1571.932258967753,1510.4333329690116,1361.8099989720697,1421.6499979708342,1396.222411971358,1363.8948389720185,1256.2576659742233,1194.91870897549,1322.1473339728727,1426.2467719707422,1457.6054849701038,1371.80066497186,1233.8712879746874,1187.5623339756316,1120.7909659770064,1167.0319359760585,1106.0396449773086,1242.4258049745142,1184.4043349757033,1161.145805976179,1258.2756639741897,1231.0641949747408,1178.5641929758235,1174.6396669759001,1101.914191977393,1080.0943319778414,1154.79967897631,1184.6180639757013,1042.1892849786186,1152.3735479763523,1136.3666669766858,1196.0390329754653,1146.0951089764858,1163.0622579761375,1148.223547976442,1096.7442359774989,1126.7116159768839,1101.4109039774037,1002.9932259794228,1015.5790319791643,1015.2800019791699,1092.2429029775903,1112.602999977173,1164.4529029761152,1236.5333339746308,1297.5564519733857,1313.4174189730525,1301.1912019733022,1251.4664499743305,1243.9839999744813,1156.6761309762653,1234.6545159746736,1270.8537939739317,1307.2296789731838,1305.7233349732082,1343.4319349724435,1426.3573329707376,1475.668385969724,1454.0280609701706,1412.105330971033,1336.8135499725738,1340.7773329724982,1253.7238729742778,1159.3483879762093,1238.6369019745878,1259.1216279741664,1288.2979939735744,1305.8731089732096,1374.673999971798,N/D
                Petroquímicos (Mt),251.21929099999997,224.293688,248.72003999999998,257.53533799999997,261.603568,211.05192799999998,257.234979,226.024884,208.963238,195.690349,222.436759,213.373999,231.922062,227.518773,213.68401799999998,180.976735,202.489598,209.81466700000001,200.02706999999998,200.48933999999997,150.851914,157.845804,164.596454,186.884354,192.301233,174.744137,188.52254499999998,154.6165692,139.7204098,112.077079,115.959652,101.629346,101.51017739999999,150.61953,160.80127599999997,165.287491,148.43771099999998,146.836727,170.560237,134.449497,114.23267799999999,101.14179979999999,113.08484899999999,151.2115141,147.35612179999998,161.3537399,168.9360475,127.399964900015,129.688540199928,149.373675001652,166.248685199936,150.39278160065098,117.049567,114.276618600054,155.2087277,154.3983318,137.858580499932,157.35136370057597,163.485009000479,113.36021250009,163.016881999846,139.359992,147.341852,120.824217,86.73539899999999,67.02455,99.889167,116.342301,98.933774,141.752509,159.265067,142.327124,161.23906799999997,153.186006,140.81627,116.69429299999999,115.025375,93.222821,92.010927,93.28727599999999,119.60043599999999,95.058054,89.482694,125.290971,135.90723699999998,132.12498399999998,144.243485,129.943679,135.569526,125.32535399999999,N/D
                        Complejos Petroquímicos (5),163.923241,144.98824,153.654002,172.098652,167.62045,125.26434599999999,180.36213999999998,142.83011199999999,127.23311199999999,119.475207,145.112799,143.28457,150.855164,156.73128699999998,146.309892,120.716667,116.701736,137.572831,105.05224,112.55573899999999,75.36598699999999,86.476703,102.861148,106.148416,106.026023,104.21166199999999,115.739784,95.83294719999999,80.55957179999999,47.826235,53.403852,58.147301,46.82866739999999,89.75465799999999,112.54781799999999,108.297935,76.28094999999999,89.25887,113.01211099999999,84.314949,70.34469899999999,54.710060799999994,57.94394,102.7545591,95.78715679999999,95.3106309,120.5034625,75.60824790001499,62.971073199928,84.990910001652,102.325253199936,92.75934960065099,60.045694999999995,61.251968600054,101.2931197,104.6380298,95.69584649993199,95.71798370057599,104.04012600047899,57.96506650009,115.441277999846,97.224644,95.34977099999999,71.372877,37.377993,28.976505,59.748743,75.654003,60.686961999999994,97.721238,116.557634,102.52327799999999,110.63397099999999,104.378919,89.555347,63.869828,69.194536,56.306672,44.427558999999995,44.890906,75.69656499999999,58.098547999999994,42.147521999999995,77.450113,84.769033,81.837306,88.197891,80.256974,72.938673,58.780691,N/D
                        Sistema Nacional de Refinación,39.106734,30.845731999999998,36.913911,31.575972999999998,39.327242,35.749235,32.513329999999996,33.060016999999995,32.936996,33.615637,36.960155,28.97697,35.180941000000004,29.571366,23.321106,15.784059,38.399621999999994,28.817686,45.01940999999999,38.313818999999995,31.618492,29.40466,17.868609,29.901971999999997,34.739298999999995,30.903219,29.725347999999997,20.900277000000003,22.304515000000002,29.888486,26.657731999999996,8.934206999999999,18.868249999999996,27.766897,21.792338,29.907353999999998,43.612832999999995,31.395426999999998,28.911046,28.048260999999997,22.546076,19.906397,22.784854,17.149881,16.694619,21.698534,16.107615,20.548654,27.808574,26.784262,24.420355999999998,20.49572,23.916559,24.0244,24.709902,19.787499,13.37693,28.699368,26.466364999999996,22.891965999999996,18.661908999999998,19.395965,24.772363999999996,13.684636,18.474525999999997,12.843976,13.398073,9.304164,9.756495,16.196193,14.425911999999999,10.723692999999999,13.756779,15.122735,19.281402,21.068564000000002,15.467029,13.711903999999999,17.988445,20.854221,20.379785,14.120134,18.724974,24.211329,25.871197,24.799045,27.47371,23.418213,34.023629,31.853402,N/D
                        Complejos Procesadores de Gas (6),48.189316,48.45971600000001,58.152127,53.86071299999999,54.655876,50.038347,44.35950900000001,50.134755,48.79313,42.599505,40.363805,41.112458999999994,45.885957,41.216120000000004,44.05302,44.476009,47.38823999999999,43.42415,49.955420000000004,49.619781999999994,43.867435,41.964441,43.866697,50.833966,51.535911,39.629256,43.057413,37.883345,36.856322999999996,34.362358,35.898068,34.547838,35.81326,33.097975,26.46112,27.082201999999995,28.543927999999998,26.182429999999997,28.63708,22.086287,21.341903000000002,26.525342,32.356055,31.307074,34.874346,44.344575,32.32497,31.243063,38.908893,37.598503,39.50307599999999,37.137712,33.087313,29.000249999999998,29.205706,29.972803,28.785804000000002,32.934012,32.978518,32.50318,28.913694999999997,22.739382999999997,27.219717,35.766704000000004,30.882879999999997,25.204068999999997,26.742350999999996,31.384134,28.490316999999997,27.835078000000003,28.281520999999998,29.080153,36.848318,33.684352,31.979520999999995,31.755900999999994,30.363809999999997,23.204244999999997,29.594922999999998,27.542149000000002,23.524086,22.839371999999997,28.610197999999997,23.629529,25.267007,25.488633,28.571883999999997,26.268492,28.607224,34.691261,N/D
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
        Valor (MM$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
            Total,81671.559241762,74327.0771573508,82468.1723445258,77701.18266327,92963.67453275314,91747.4230465382,89051.29013574802,87235.43412813196,82605.77045933309,87080.71611473858,79432.26566421024,72512.57249571597,64540.682466166596,63738.17492306314,75328.83043341641,76399.66894651999,79529.8763728,69216.04557487999,74145.1655453143,69088.92373346983,65003.65907539467,65892.66659459293,62228.29595958499,66212.46724794451,61098.3602254642,53352.42408437,45225.887108741794,25483.3463785281,31069.400045327202,37926.724770705565,43442.49943325488,42343.071118289794,39871.892561190725,42273.45980508559,38694.8828804986,45658.64237382983,43946.732028244594,59680.34600822749,63061.56618161559,55272.48046861536,59652.371093754584,61156.381021630994,65013.3977135789,62887.671137185396,60934.63676427094,72470.65493369928,76506.83541314368,77544.37070392272,72341.83820730496,77553.41236415264,104335.6698074064,106410.14050252449,113319.12326876953,111999.91243097652,113614.65486727079,108436.93050826051,97664.2136435518,102795.51211425137,94950.95987348432,83892.67521725786,87895.76270604774,74263.61887567095,79314.65833865218,70829.27578899203,68500.1223136851,68374.52427243059,72454.54819844117,85394.01495413294,82165.87644685908,79043.80737604691,70718.14862352166,68516.12385428025,66323.0702672981,69160.36486405399,74819.47203626925,73519.47696043973,74704.66811682653,73708.81193972932,81725.40797592484,78884.15848409559,68552.84828353857,70978.65978982182,71244.44338614399,72601.56613330496,73987.20011956268,68669.6999867277,73093.49694063133,75181.1913443736,72409.87892719904,69430.99000385127,N/D
                Petrolíferos y gas licuado,72989.12893455,66803.20266323,75073.0634118878,70487.76015154,85274.46263138,83797.98287497,81410.89064878,80803.42612905,76495.43202460998,79797.96589105,71865.23916335824,64345.6879329746,57398.48059747,58001.053374029994,69619.52527262001,71240.94823844,73845.06347404,63987.87665608,69380.93750359002,64374.33341987,60479.67001886,61464.71424237999,57841.76879574844,62202.217025339996,57150.311152492606,49844.9218230036,41506.510324086594,22102.1343091641,27852.0945940236,34833.76429335956,39855.714275163285,38261.183601446195,36064.19029878273,38114.841115753996,34521.601865249395,41587.351896954635,39817.23239463139,40483.401855327495,58139.012860505,50780.59835133,55424.86115727249,56606.8733675375,59709.441586186804,57232.31453497,54907.9797985225,65744.25298544749,69666.19292417749,71122.92183771318,66231.31099156641,71474.8789073433,97833.85563531981,99215.7821882382,105139.6105789362,104029.97234474281,105881.20719994819,99393.71167138442,89859.957978387,96497.51867421002,89292.38355072109,78477.77699453,82974.82516547998,70880.3895990934,75891.9275287712,68143.4425068454,65712.6925397524,65478.90676760459,69161.8876489304,82186.816423493,78939.3416666314,75301.77187853321,66754.2110032176,65102.125764059994,62431.904288188394,66010.5001317458,71942.18957508678,70993.26764640679,71797.07400452219,70564.0791622014,78455.223734077,75688.0871926882,65037.693178355396,67526.4241691842,68138.27929738759,68241.9100460058,69164.3453599786,64282.89114212179,68298.338452262,70957.2104586483,68173.6906660596,65467.21498598299,N/D
                        Gas licuado (3),5486.605856149999,4343.301716319999,4482.81130858,3547.6968619299996,4064.51145907,4445.24232383,4260.11510683,4316.92497665,4508.8047961699995,4745.09948705,4165.00651272824,3838.7453004945996,3700.2207177399996,3536.88548335,3430.2070083999997,2796.0861481599995,2505.63561557,1970.86933955,1997.68671623,2060.32534134,2110.71238697,2487.3451518,2834.45118127,3111.51820277,2722.6828257226,2431.3697806236,2402.8703345766,1669.8216789040998,2031.3755364935998,2361.0273970672,2569.23986782328,2765.6317085061996,2637.1784641527297,2980.878691694,2891.6078357193996,3630.54697755464,4228.0265455714,3951.1351904975,4411.521512585,3646.0026052099997,3754.4065071825,4234.511117727499,5015.5672732168,5287.73523526,5686.5644326425,6446.6600844075,6923.5792521575,6522.99497856319,6225.4123075064,6327.680705713299,7067.322005839799,5638.658298128199,5993.2606446962,5348.421191232799,5801.6288371082,5522.8502189743995,5270.762935387,4968.937174520001,4772.007455011099,4746.3027209599995,4725.21257998,4211.2031344334,4294.546748441199,3675.9887913554,3270.4869657724,2768.6413137146,2859.9043929803997,3200.925512493,3263.8579591614,3676.8477261732,3679.6452354676,4292.8922939799995,4146.2419113584,4621.2106850058,3871.2141286068,3444.0811352868,3036.7630720984,3287.3158197914,3824.287931717,3949.0801096482,3708.4684209654,4075.1436681041996,4711.1623482276,5398.8992513758,4802.6623770886,4296.549460341799,4997.706015411999,4232.9854140783,3822.4132912896,3498.143545563,N/D
                        Gasolinas automotrices,41217.0542468,38212.48032883,43413.45667332,40868.72552818,48748.60301692999,47562.71074952,44851.19104865,45535.10827238,42345.42100324,44729.38698266,38603.74829493,36587.19494632,32315.79258432,32072.83670357,38859.3051864,42037.83439552,43179.960336920005,37292.79347903,40952.38813559,37810.43668106,36050.25558048,36836.69781333,34555.63778746,37594.21030252,34332.20902548,30547.397115769996,23606.88602485,12263.19001769,17376.509339469998,21893.22759729,25097.53734312,24618.956893119997,23656.0858477,24320.203782329998,21380.7501032,25821.888429019997,23965.68077653,24591.17241522,35558.674720869996,31420.235235019998,33843.99313065,34254.30675004,36451.13476232,34509.7587856,33336.183111340004,39033.088992799996,41177.72714915,42855.0801111,38816.62850896,42112.116582279996,55352.26979381,54675.28972944,57375.85964124001,56608.69055911,57388.27766699,54862.7004758,48240.034089559995,52452.1237687,46982.71508288999,40741.412727949995,43691.584062,39152.23008494,42898.14129114,40210.26248587,39073.38561002,39194.55365453,41117.60423321,47049.73618371,45102.64856929,40622.67461369,35557.26171115,36294.77752633,34952.75335601,36773.73262918,41379.48182401,41103.75337023,41580.12072407,39285.78399525,43976.79767703,43772.791197629995,37456.55194256,39882.28043528,39205.506617269995,40417.15703971,39632.63570139,36543.31137422,38848.08141036,40235.61853177,40086.25694996,37188.095577629996,N/D
                                Pemex Magna,34221.77295917,32083.91043879,36503.67203753,34287.98953104,40921.472303849994,39894.57046129,37626.08840463,38190.46135988,35603.31484293,37458.559332699995,32021.79779363,30024.41103858,27344.94642381,26609.83605987,31813.330002389997,34973.31222405,36199.24901615,31010.191086,34208.65893749,31367.65105999,29982.17171513,30673.68663591,28754.5943953,31082.52624588,28240.812643119996,24748.877544339997,18680.24012253,10009.6570171,13847.42276183,16281.767040839999,18023.2720298,17197.05439664,16338.544191129999,16655.1836248,14555.24202296,17678.714042839998,16421.36146746,17154.65037953,27066.015267849998,24257.522732049998,26392.74901737,26834.3696413,28668.13152507,27385.53896433,26508.86656329,31267.752322189997,32935.52479743,34346.457784369995,31292.87506191,34184.2021204,44627.18080698,44042.86613347,46202.05150387,45577.07374778,46417.04345068,44277.217903849996,38995.61023657,42453.549001859996,37883.244658519994,32732.160145589998,35143.251439190004,31609.21879846,34447.499930519996,31976.323018279996,31118.55278286,31185.852082359997,32999.4743064,37679.06857501999,36139.2230979,32425.04778682,28143.143708569998,28389.01759655,27113.194003499997,28645.569364619998,32299.323317,32074.128496639998,32309.9620555,30219.222112069998,34208.29412737,33939.192572859996,28719.37142693,30269.67512583,29569.896708909997,30162.8931995,29629.30823357,27346.16173274,28900.42079425,30045.034736529997,29855.93526866,27720.91803172,N/D
                                Pemex Premium,6995.2812876299995,6128.569890039999,6909.78463579,6580.73599714,7827.13071308,7668.140288229999,7225.10264402,7344.646912499999,6742.10616031,7270.82764996,6581.9505013,6562.783907739999,4970.84616051,5463.000643699999,7045.97518401,7064.52217147,6980.71132077,6282.60239303,6743.7291981,6442.785621069999,6068.08386535,6163.0111774199995,5801.04339216,6511.68405664,6091.39638236,5798.51957143,4926.64590232,2253.53300059,3529.0865776399996,5611.46055645,7074.265313319999,7421.902496479999,7317.54165657,7665.02015753,6825.50808024,8143.17438618,7544.31930907,7436.522035689999,8492.65945302,7162.71250297,7451.2441132799995,7419.9371087399995,7783.00323725,7124.2198212700005,6827.31654805,7765.33667061,8242.20235172,8508.62232673,7523.7534470499995,7927.91446188,10725.08898683,10632.423595969998,11173.80813737,11031.61681133,10971.234216309998,10585.48257195,9244.42385299,9998.574766840009,9099.47042437,8009.252582359999,8548.33262281,7543.011286479999,8450.64136062,8233.93946759,7954.832827159999,8008.70157217,8118.12992681,9370.66760869001,8963.425471389999,8197.626826869999,7414.1180025799995,7905.75992978,7839.55935251,8128.16326456,9080.158507009999,9029.624873589999,9270.158668569999,9066.56188318,9768.50354966,9833.59862477,8737.180515629998,9612.60530945,9635.60990836,10254.263840209998,10003.32746782,9197.149641479999,9947.66061611,10190.58379524,10230.321681299998,9467.177545909999,N/D
                        Turbosina,4646.96540685,3756.71257951,4432.98150878,4436.72747581,4803.656808039999,4921.5945642,5158.953134899999,5031.381715029999,4587.94263375,4949.87169902,5343.08918395,4724.039153369999,4574.6953925200005,4077.46234101,5118.38100155,4808.39405946,4988.2692111999995,4514.82697429,5153.9998693299995,4690.39983185,4128.21712677,4163.30466967,4356.37392037,5142.045743199999,4713.329583979999,3698.12305935,2701.29352702,152.16433924999998,157.12866681,557.69063174,1240.43581181,1140.91120962,1155.00586597,1177.75417095,1420.87531641,2041.80209604,2056.0033306,1777.0702469799999,2472.38665684,2648.1353914799997,3050.35301894,3182.45203103,3877.9995661,3709.51401349,3230.44103414,4524.41077263,5314.4178495099995,5635.24857853,5791.046379789999,5616.13438308,7956.89975864,9040.266729429999,9532.36183083,9471.1426036,9340.04392298,8481.95781246,7501.039607729999,8288.34732216,8188.61283576,7777.34497675,8774.20993603,6739.56718355,6864.71719607,5737.47888356,4861.248135149999,4820.6260427,5404.19143086,6352.06127863,5855.008013459999,6198.94134315,6358.7084556400005,6109.205138619999,6296.012714649999,6056.8541282,6100.21805752,5756.83528587,5408.091855029999,5408.0827732299995,6023.80246852,5564.57636585,4924.879013489999,5050.8080273900005,5714.998750729999,6270.495244039999,6830.35329475,5924.30925475,6354.11178968,6070.00295682,5231.05355653,4994.5220025,N/D
                        Diesel,18583.445955979998,16800.80355812,18685.23289762,18267.96860185,22139.50041609,21863.807961029997,20285.04221468,20447.590940129998,19284.158085869996,21085.30287669,20269.65558266,16466.951155849998,14934.35171799,15800.771632889999,18233.951514729997,17706.317429569997,18929.89369384,16237.225854479999,16715.328953,16188.14351623,15227.91587213,15617.367854439997,14686.63965619,14787.738499809999,14110.240795139998,11820.17727762,10900.3991791,7070.980475969999,7083.374739129999,8488.54555305,9399.264571419999,8651.59694093,7594.134323480001,8426.054276689998,8056.41841502,9014.73563082,8171.582728899999,8782.357854729999,13083.34467183,11109.7913104,11912.337771129998,11815.78840631,11547.21996222,11113.112020569999,10730.89130987,13619.56176028,14700.182595199998,13820.18597381,13512.912153660001,15685.7501909,25162.7700782,26641.559030809996,29171.96888863,29135.26835572,29440.11458698,28028.339013499994,26699.33249383,28037.94550402,26695.38773183,23060.89017571,23428.280327349996,18670.91067727,19641.22784484,16360.72802218,15532.62448241,16235.032180299997,17429.145612919998,22028.74528109,21521.56646877,21489.285676369997,17947.143994899998,15746.92312122,15063.741171589998,16739.97101131,17823.0137242,18753.806017299998,18520.682697599997,19155.52562695,19762.78340543,19142.18698548,16334.582521189997,16707.70209424,16033.720944499999,14705.30789282,15998.669722879999,15738.66437561,15863.718573979999,17293.801482580002,16662.85411188,15708.134332130001,N/D
                        Combustóleo,2433.59379832,3021.3479866599996,3323.2838474699997,2663.75747469,4710.63702442,4246.49293506,6016.93358328,4562.005586249999,4833.498537899999,3326.93943431,2714.52539777,1925.88150523,1596.24357488,2160.33829461,3344.92966635,3124.0452017899997,3540.27512163,3165.30475235,3542.87077684,2737.0667562099998,2213.39721859,1720.2245145599998,763.61600929,881.48053808,664.9059510499999,824.3538821499999,1349.9210490199998,593.7992904600001,775.49889294,1033.6945922799998,1012.86823591,588.7570773699999,600.28436238,649.59861924,358.73201781,687.12472509,932.6217108799999,860.17907121,1939.68307584,1401.8872864,2277.5182440199997,2500.88757,2079.62161342,2079.7233157299997,1458.75898925,1511.34834976,870.17513962,1435.7617304799999,1285.83571676,1131.7463553,1336.99907538,2253.3599180799997,2043.43856042,2568.9234138,2755.26478653,1533.5306682399998,1412.22177441,1831.76945052,1741.21818364,1313.4364283399998,1447.27155443,1315.87793206,1228.9708383599998,1326.8194151300002,2054.11015404,1655.4085105499998,1520.67455898,2738.97917811,2362.28322621,2578.92599274,2331.35629333,1857.46798028,1148.20034248,977.0813734899999,1871.1110578199998,1028.67895441,2349.81509094,2679.6315671599996,3959.6191964899995,2323.87645416,1800.9840598699998,1005.57706175,1707.5129992099999,756.98594482,1144.87500291,1161.55115803,1296.4931993399998,2174.7783267600003,1582.2377485099998,3139.09025864,N/D
                        Otros (4),621.4636704499998,668.5564937899999,735.2971761177998,702.88420908,807.55390683,758.13434133,838.6555604399999,910.41463861,935.6069676799999,961.36541132,769.21419132,802.8758717099998,277.17661001999994,352.7589186,632.7508951899999,768.2710039399999,701.02949488,806.8562563799999,1018.6630525999998,887.9612931799999,749.1718339199999,639.7742385800001,645.0502411684399,685.22373896,606.9429711200002,523.50070749,545.14020952,352.17850689,428.2074191799999,499.578521932362,536.36844508,495.32977189999997,421.5014350999999,560.35157485,413.2181770900001,391.25403843,463.31730214999993,521.48707669,673.40222254,554.5465228200001,586.25248535,618.9274924299998,737.89840891,532.47116432,465.14092128,609.18302557,680.1109385399999,853.6504652299999,599.47592489,601.45069007,957.59492345,966.64848235,1022.7210131200001,897.5262212800001,1155.87739936,964.33348241,736.56707747,918.3954542900001,912.44226159,838.3899648199999,908.26670569,790.60058684,964.32360992,832.16490875,920.8371923600001,804.6450658099999,830.3674199799998,816.3689894600001,833.9774297399998,735.09652641,880.0953127299998,800.85970363,824.9547921,841.65030456,897.15078293,906.1128833100001,901.6005647837801,747.73937982,907.9330548900001,935.57607992,812.2272202800001,804.91288242,765.3776374500001,693.0646732399999,755.14926096,618.50551917,938.2274634899999,950.0237466399998,788.8750078900001,939.2292695199999,N/D
                Gas natural,6321.60467503201,5337.59295348401,5077.138213607999,4944.6944932999995,5256.25043988,5767.9235661660005,5105.77208839801,4192.866661892,4056.770864837,5171.861248517,5127.727950951999,5995.228636575949,4992.852692479999,3719.55745836,3728.0540528,3471.35791579,3836.30443401,3450.5161412499897,3212.7772777399996,3116.9076361899997,3274.64991207,3152.3013831599997,3057.80258951,2722.4459039699996,2584.75033067,2259.74332426,2313.7477821599996,2386.48847207,2453.2297324099995,2375.28130482,2597.20292001,3160.5709479899997,2930.7210301399996,2927.3059552699997,3042.29056213,2822.94793986,2819.07237637,17601.24658937,3149.1710822399996,2882.5253516599996,3114.5719121999996,3364.41035027,3741.4893041999994,3829.94058401,4213.55448807,4805.20227458001,4426.19124311999,4240.88161378,4107.4485655,3965.23017193,4164.61661706,4900.06455716,6680.109227060009,6434.61028696,5770.422159649999,7019.117181899999,6034.234604779999,4406.610172600001,3680.73334447,3967.4045138499996,2946.9782999299996,1915.6037121099998,2083.99176239,1808.57546955,2034.4916138099998,2274.3123984699996,2615.24408432,2574.7857748899996,2539.73981955,2576.6241728,2580.26424968,2268.4332500224,2741.3744122199996,2047.61727466,1840.58869097,1654.51712724,2103.02588647,2478.31979965,2484.82095351,2336.95862697,2475.57229328,2617.7800649299998,2290.8523309,3344.3417803767998,3694.1605010599997,3267.37042106467,3642.6584228204997,3308.93943032,3244.99368363,3047.7741810091597,N/D
                Petroquímicos,2360.8256321799995,2186.281540636773,2317.97071903,2268.72801843,2432.9614614931297,2181.5166054022,2534.62739857,2239.14133718997,2053.5675698861,2110.8889751715797,2439.2985499,2171.65592616542,2149.3491762166,2017.564090673138,1981.2511079963997,1687.3627922899998,1848.5084647499998,1777.6527775499999,1551.450763984281,1597.6826774098308,1249.339144464673,1275.650969052944,1328.7245743265419,1287.804318634512,1363.2987423016,1247.7589371064,1405.6290024951998,994.723597294,764.0757188936001,717.679172526,989.5822380815999,921.3165688536,876.981232268,1231.3127340615997,1130.9904531191996,1248.3425370152002,1310.4272572432003,1595.69756353,1773.3822388705998,1609.3567656253601,1112.9380242820998,1185.0973038235002,1562.4668231921,1825.4160182054,1813.102477678438,1921.1996736717758,2414.4512458461936,2180.5672524295337,2003.0786502385529,2113.303284879341,2337.1975550265915,2294.2937571262796,1499.4034627733167,1535.3297992737,1963.0255076726,2024.1016549760998,1770.0210603848,1891.3832674413488,1977.8429782932112,1447.493708877846,1973.959240637766,1467.625564467548,1338.739047491,877.25781259663,752.9381601227,621.305106356,677.416465190759,632.4127557499398,686.7949606776749,1165.4113247137,1383.673370624072,1145.564840197845,1149.7915668897017,1102.2474576482,1036.6937702124599,871.6921867929249,804.568225834354,666.4129778779319,785.3632883378598,859.112664437389,1039.582811903177,834.455555707624,815.3117578563999,1015.3143069223559,1128.6942585240822,1119.4384235412422,1152.500065548827,915.041455405281,991.1945775094371,916.000836859121,N/D
                        Complejos Petroquímicos (5),1849.8092010799999,1707.2058375100003,1806.83476219,1823.6847678499998,1880.6386792699996,1625.29194149,1992.7489803899998,1731.8868487999998,1604.31860627,1626.83633551,1888.29355009,1761.0775006,1736.7341022,1634.84309084,1603.4109123499998,1362.56492958,1381.6626333400002,1400.9697947,1127.7684827300002,1204.9766989499997,913.5260419699999,953.7483727999999,1083.99916221,987.8525563699999,1036.36430011,966.1732223299999,1116.47468906,822.9154456,600.33058828,503.40732583999994,752.04923102,734.87459656,631.0846607999999,942.9955823199999,900.8571375099998,972.44263964,927.4308072200001,1250.61116414,1302.0717308999997,1110.05162715,685.4672514199999,671.1247428300001,956.00369392,1265.6728537,1203.58987686,1233.8429260199998,1842.2713542899987,1672.4278264499999,1365.98107413,1440.3987048200001,1595.8543476699997,1464.6489062099997,726.5507918199999,870.1012527199998,1350.4219555599998,1526.64398577,1340.8631175799999,1380.6980375599999,1545.90077363,1120.20949816,1726.11369345,1179.50662847,991.4517077200001,576.9723503,461.4290596999999,383.93811934,451.84816064,432.72299513999997,479.7838054099999,857.5166941800001,1069.046111160001,876.9862894299999,813.3655424599999,760.47511143,641.3552560999999,438.74969933999995,424.93569446000004,370.38924863,394.8195008099999,418.79590249,620.26031857,520.5341185599999,414.38856675,625.96308233,712.76844753,654.75251373,646.15989113,514.82258557,495.52223313999997,439.74293405,N/D
                        Sistema Nacional de Refinación,339.66177123,311.35260507,329.32304214999994,270.15370057999996,357.17122274999997,360.44684023,366.70070402999994,300.42372147000003,257.22839576,305.33610382,373.71689774,236.51362525999997,241.02806934999998,241.10411650999998,213.37255629,143.91581465,290.44165232,216.30900789999995,244.13061259999998,219.23465467,176.87513147,177.04863908,111.80248483,147.13681893999998,164.67079599000002,145.99017618,142.59098879,75.24434409999999,82.71724049000001,120.91437244999999,122.12092774999999,48.30024664,105.86309971,151.22225459999999,113.18096478999999,159.41238945999996,249.05253804,201.61399916,308.55609217,341.30713361,273.28426413,335.00305382,370.48819796000004,312.57017334,347.02615913999995,370.65660132999994,281.64111957,301.38547986,346.43162249,371.4042395799999,387.34158788999997,417.24706808999997,433.69128801,346.54047682,319.35862294,237.07479601999998,171.59406485000002,292.2888543099999,237.34445614999998,178.97693966,139.58413622,191.37168965,207.39845644999997,133.21482154999998,167.12255985999997,110.01216137,92.13911553,59.267781549999995,60.62528722,126.03440546,158.35072950999998,126.53060331,166.50381438,188.15348402,226.03804923,230.48348972999997,145.54198149,142.09190891999998,188.17180851,235.81292111,241.38216544999997,148.64838906,180.93823658,228.71828346999996,235.44695925862197,249.77145235724197,285.563211844827,213.697650887931,265.890575146553,249.589170568967,N/D
